Open,High,Low,Close,MA 20,MA 20 close,STD 10 high,SMA_20,SMA_50,Close_Predictions,Command
13266.4,13642.91,12920.77,13455.7,12172.050749999999,12230.087500000001,485.43030296943783,12230.0875,11304.9134,13560.1,1
13455.69,13669.98,13115.0,13560.1,12283.493249999998,12343.431500000002,281.6669629207515,12343.4315,11369.378,13791.0,1
13560.1,14100.0,13411.5,13791.0,12402.67275,12464.5305,338.5605628081924,12464.5305,11437.4402,13761.5,1
13791.0,13895.0,13603.0,13761.5,12518.438000000002,12576.193000000001,338.8772885411473,12576.193,11503.8518,13549.37,1
13761.49,13830.0,13195.05,13549.37,12625.064375000002,12682.6335,291.7373935579738,12682.6335,11568.1826,14023.53,1
13549.63,14066.11,13284.99,14023.53,12740.787125,12812.915500000001,264.9953776125163,12812.9155,11635.2178,14144.01,1
14023.53,14259.0,13525.0,14144.01,12867.791625000002,12944.860000000002,270.0553938657773,12944.86,11702.3918,15590.02,1
14144.01,15750.0,14093.56,15590.02,13042.941500000003,13158.395,583.9677064538757,13158.395,11795.112,15579.92,1
15590.02,15960.0,15166.0,15579.92,13254.929999999998,13369.381,797.6249354151362,13369.381,11887.9106,14818.3,1
15579.93,15753.52,14344.22,14818.3,13439.696250000003,13535.139000000001,889.3635623275783,13535.139,11965.6088,15475.1,1
14818.3,15650.0,14703.88,15475.1,13616.705250000005,13721.320499999998,901.3449594738964,13721.3205,12053.4978,15328.41,1
15475.1,15840.0,14805.54,15328.41,13792.600625000003,13892.241499999998,889.9888204247287,13892.2415,12141.6604,15297.21,1
15328.41,15460.0,15072.46,15297.21,13934.63175,14018.054,859.1422259911335,14018.054,12239.2602,15684.24,1
15297.21,15965.0,15272.68,15684.24,14067.216500000004,14153.84,804.4265550570791,14153.84,12342.3528,16291.86,1
15684.25,16340.7,15440.64,16291.86,14218.688625000004,14322.279499999999,706.8945393486923,14322.2795,12463.3608,16320.7,1
16291.85,16480.0,15952.35,16320.7,14380.855875000005,14482.728,574.218627663715,14482.728,12575.0484,16070.45,1
16320.04,16326.99,15670.0,16070.45,14530.967375000004,14634.809,315.7100955132731,14634.809,12682.724,15957.0,1
16069.56,16180.0,15774.72,15957.0,14679.662875,14780.0495,314.46535327282083,14780.0495,12787.292,16713.57,1
15957.0,16880.0,15864.0,16713.57,14828.626500000004,14933.9195,410.49993228866674,14933.9195,12906.0784,17659.38,1
16713.08,17858.82,16538.0,17659.38,15017.617000000002,15153.5685,653.2530562109908,15153.5685,13045.3436,17776.12,1
17659.38,18476.93,17214.45,17776.12,15240.63075,15369.589500000002,882.9054560959514,15369.5895,13184.0564,17802.82,1
17777.75,18179.8,17335.65,17802.82,15456.821374999994,15581.7255,962.0584440479694,15581.7255,13324.581,18655.67,1
17802.81,18815.22,17740.04,18655.67,15683.710624999996,15824.958999999999,1014.6847026855191,15824.959,13485.3118,18703.8,1
18655.66,18965.9,18308.58,18703.8,15928.503624999994,16072.074000000002,1062.379478568746,16072.074,13647.9798,18414.43,1
18703.8,18750.0,17610.86,18414.43,16167.793374999997,16315.327,1056.5690472581528,16315.327,13805.4272,18368.0,1
18413.88,18766.0,18000.0,18368.0,16400.588624999997,16532.5505,1016.2791232845436,16532.5505,13959.4546,19160.01,1
18368.01,19418.97,18018.0,19160.01,16638.256749999997,16783.3505,952.9763369381218,16783.3505,14126.8106,18719.11,1
19160.0,19484.21,18500.27,18719.11,16841.83175,16939.805,732.5248103955254,16939.805,14289.1996,17149.47,1
18718.83,18915.03,16188.0,17149.47,16950.274125,17018.2825,475.0922693709088,17018.2825,14418.8612,17139.52,1
17149.47,17457.62,16438.08,17139.52,17046.383125000004,17134.3435,559.2474035129716,17134.3435,14543.1402,17719.85,1
17139.53,17880.49,16865.56,17719.85,17158.360000000008,17246.581,611.6565211816188,17246.581,14676.5244,18184.99,1
17719.84,18360.05,17517.0,18184.99,17287.520375000015,17389.409999999996,599.6805527353711,17389.41,14814.3598,19695.87,1
18185.0,19863.16,18184.99,19695.87,17472.15712500001,17609.343,697.5030913200314,17609.343,14980.8968,18764.96,1
19695.87,19888.0,18001.12,18764.96,17648.79237500001,17763.379,772.1304975462373,17763.379,15125.631,19204.09,1
18764.96,19342.0,18330.0,19204.09,17797.337375000006,17908.9905,782.6431307058153,17908.9905,15281.3016,19421.9,1
19204.08,19598.0,18867.2,19421.9,17947.915875000006,18064.0505,803.9179129992067,18064.0505,15441.3818,18650.52,1
19422.34,19527.0,18565.31,18650.52,18095.137000000006,18193.054000000004,809.9001362044582,18193.054,15584.2898,19147.66,1
18650.51,19177.0,18500.0,19147.66,18238.810625000006,18352.587000000003,797.8848802458912,18352.587,15740.8566,19359.4,1
19147.66,19420.0,18857.0,19359.4,18380.929249999997,18484.878500000003,806.7862263549125,18484.8785,15900.8406,19166.9,1
19358.67,19420.91,18902.88,19166.9,18481.930249999994,18560.254500000003,609.9392877237862,18560.2545,16054.1158,18324.11,1
19166.9,19294.84,18200.0,18324.11,18530.167374999994,18587.654000000002,406.60669812977767,18587.654,16185.5686,18541.28,1
18324.11,18639.57,17650.0,18541.28,18555.904124999994,18624.576999999997,338.8702526277573,18624.577,16318.1944,18254.63,1
18541.29,18557.32,17911.12,18254.63,18559.036874999998,18604.525,389.6055682404964,18604.525,16427.6678,18036.53,1
18254.81,18292.73,17572.33,18036.53,18528.067625,18571.1615,434.63755638577777,18571.1615,16529.028,18808.69,1
18036.53,18948.66,18020.7,18808.69,18532.26125,18590.8745,431.17943056342574,18590.8745,16646.7404,19174.99,1
18808.69,19411.0,18711.12,19174.99,18564.235250000005,18631.224000000002,412.2791087855412,18631.224,16768.0056,19273.14,1
19174.99,19349.0,19000.0,19273.14,18587.137000000002,18636.880500000003,395.6227626679235,18636.8805,16892.8918,19426.43,1
19273.69,19570.0,19050.0,19426.43,18605.343625,18672.246499999997,424.6331175744541,18672.2465,17020.3766,21335.52,1
19426.43,21560.0,19278.6,21335.52,18738.208875,18881.549,856.4722999262733,18881.549,17174.3636,22797.16,1
21335.52,23800.0,21230.0,22797.16,19000.43375,19164.430999999997,1600.4569218807485,19164.431,17364.9788,23107.39,1
22797.15,23285.18,22350.0,23107.39,19274.612374999997,19433.807999999997,1907.197544331473,19433.808,17558.0126,23821.61,1
23107.39,24171.47,22750.0,23821.61,19550.469749999993,19715.639000000003,2174.8655423091955,19715.639,17763.2428,23455.52,1
23821.6,24295.0,23060.0,23455.52,19784.258499999993,19903.6215,2289.1909679543946,19903.6215,17956.5332,22719.71,1
23455.54,24102.77,21815.0,22719.71,19981.046874999996,20101.359000000004,2195.642349590662,20101.359,18135.6974,23810.79,1
22719.88,23837.1,22353.4,23810.79,20194.548374999995,20331.694,2033.6255044909326,20331.694,18340.9258,23232.76,1
23810.79,24100.0,22600.0,23232.76,20402.702999999998,20522.237,1835.5801363372834,20522.237,18525.1104,23729.2,1
23232.39,23794.43,22703.42,23729.2,20618.881374999997,20776.171000000002,1439.9358062375559,20776.171,18716.8142,24712.47,1
23728.99,24789.86,23433.6,24712.47,20883.75325,21054.4115,825.9282586938167,21054.4115,18899.2632,26493.39,1
24712.47,26867.03,24500.0,26493.39,21206.113625,21411.111000000004,931.3755426808241,21411.111,19117.5326,26281.66,1
26493.4,28422.0,25700.0,26281.66,21581.709874999997,21766.849000000002,1524.453945484743,21766.849,19346.7998,27079.41,1
26281.54,27500.0,26101.0,27079.41,21981.411124999995,22204.613999999994,1635.266820358072,22204.614,19578.886,27385.0,1
27079.42,27410.0,25880.0,27385.0,22413.904374999995,22646.799999999996,1720.3586562310197,22646.8,19820.0178,28875.54,1
27385.0,28996.0,27320.0,28875.54,22905.306624999997,23177.845499999992,1950.519615966217,23177.8455,20091.5844,28923.63,1
28875.55,29300.0,27850.0,28923.63,23440.216374999996,23722.2005,2069.3624214660904,23722.2005,20356.3722,29331.69,1
28923.63,29600.0,28624.57,29331.69,23973.53275,24248.350499999993,2049.427844525393,24248.3505,20617.1688,32178.33,1
29331.7,33300.0,28946.53,32178.33,24569.167249999995,24898.517499999998,2517.609900265726,24898.5175,20934.3214,33000.05,1
32176.45,34778.11,31962.99,33000.05,25258.173124999998,25584.862999999998,2821.7168198208697,25584.863,21272.9134,31988.71,1
33000.05,33600.0,28130.0,31988.71,25875.656125,26212.977,2712.874668078863,26212.977,21593.5476,33949.53,1
31989.75,34360.0,29900.0,33949.53,26483.140249999997,26843.6775,2784.1785093432854,26843.6775,21938.2668,36769.36,1
33949.53,36939.21,33288.0,36769.36,27130.433,27542.2875,3217.8776790605225,27542.2875,22320.4664,39432.28,1
36769.36,40365.0,36300.0,39432.28,27897.019500000002,28358.532,3841.474817227867,28358.532,22753.5896,40582.81,1
39432.48,41950.0,36500.0,40582.81,28704.704750000004,29196.592000000004,4233.358160538306,29196.592,23209.1894,40088.22,1
40586.96,41380.0,38720.0,40088.22,29531.493000000006,30028.227000000003,4305.861360726368,30028.227,23637.8404,38150.02,1
40088.22,41350.0,35111.11,38150.02,30314.072125000013,30799.742500000004,4065.5550590044068,30799.7425,24026.7648,35404.47,1
38150.02,38264.74,30420.0,35404.47,30933.04787500001,31379.4265,3297.5683544005574,31379.42649999999,24366.56559999999,34051.24,1
35410.37,36628.0,32531.0,34051.24,31494.01112500001,31920.3505,2998.2616460782738,31920.3505,24680.2304,37371.38,1
34049.15,37850.0,32380.0,37371.38,32096.399750000004,32602.459500000004,2807.6770053097275,32602.4595,25044.4578,39144.5,1
37371.38,40100.0,36701.23,39144.5,32804.552125,33324.061,2369.8621618450725,33324.061,25452.9656,36742.22,1
39145.21,39747.76,34408.0,36742.22,33397.930875,33836.5025,1821.134798714527,33836.5025,25844.8206,35994.98,1
36737.43,37950.0,35357.8,35994.98,33887.22025,34322.1685,1702.7618817732562,34322.1685,26221.9298,35828.61,1
35994.98,36852.5,33850.0,35828.61,34331.772,34759.6285,1855.6012404393355,34759.62850000001,26584.105,36631.27,1
35824.99,37469.83,34800.0,36631.27,34793.917875,35221.941999999995,1670.9807306851267,35221.942,26953.0306,35891.49,1
36622.46,37850.0,35844.06,35891.49,35214.311250000006,35572.739499999996,1436.4648970027079,35572.7395,27276.943,35468.23,1
35901.94,36415.31,33400.0,35468.23,35542.265,35899.96949999999,1161.79607394069,35899.9695,27611.0084,30850.13,1
35468.23,35600.0,30071.0,30850.13,35736.133375,35975.8915,1342.1204840326377,35975.8915,27843.9292,32945.17,1
30851.99,33826.53,28850.0,32945.17,35770.097499999996,36014.2335,1754.4794840923626,36014.2335,28114.3946,32078.0,1
32950.0,33456.0,31390.16,32078.0,35744.5545,35968.131,2095.3949290052706,35968.131,28382.94420000001,32259.9,1
32078.0,33071.0,30900.0,32259.9,35764.431249999994,35981.6905,2091.984989884249,35981.6905,28645.189,32254.2,1
32259.45,34875.0,31910.0,32254.2,35778.173375,35896.924,1754.7508845705138,35896.924,28903.085,32467.77,1
32254.19,32921.88,30837.37,32467.77,35622.36225,35681.8445,1768.812812879023,35681.8445,29169.1024,30366.15,1
32464.01,32557.29,29241.72,30366.15,35269.393874999994,35228.538,1843.5201061512732,35228.538,29409.9432,33364.86,1
30362.19,33783.98,29842.1,33364.86,34880.491875,34867.640499999994,1629.8159273332062,34867.6405,29706.4148,34252.2,1
33368.18,38531.9,31915.4,34252.2,34596.648125,34575.839499999995,1778.7049255761904,34575.8395,30026.3662,34262.88,1
34246.28,34933.0,32825.0,34262.88,34366.24574999999,34381.4825,1671.7892761996056,34381.4825,30350.8932,33092.98,1
34262.89,34342.69,32171.67,33092.98,34261.63324999999,34265.907999999996,1619.9534608318233,34265.908,30636.579,33526.37,1
33092.97,34717.27,32296.16,33526.37,34199.28525,34239.6645,1619.8124717969674,34239.6645,30923.6066,35466.24,1
33517.09,35984.33,33418.0,35466.24,34158.474375,34144.4075,1662.1440711093612,34144.4075,31247.4686,37618.87,1
35472.71,37662.63,35362.38,37618.87,34068.46787499999,34068.126000000004,1811.6136382686568,34068.126,31611.3174,36936.66,1
37620.26,38708.27,36161.95,36936.66,34060.76725,34077.848000000005,2117.735713134195,34077.848,31923.3402,38290.24,1
36936.65,38310.12,36570.0,38290.24,34111.602249999996,34192.611000000004,2100.4306667338483,34192.611,32233.2018,39186.94,1
38289.32,40955.51,38215.94,39186.94,34288.12249999999,34360.527500000004,2248.4851336755596,34360.5275,32554.7928,38795.69,1
39181.01,39700.0,37351.0,38795.69,34416.89262499999,34468.7485,2155.3126757006744,34468.7485,32854.2744,46374.87,1
38795.69,46794.45,37988.89,46374.87,34713.71624999999,34992.917499999996,3561.687752813404,34992.9175,33312.6614,46420.42,1
46374.86,48142.19,44961.09,46420.42,35272.62974999998,35540.527,4441.798595565106,35540.527,33786.6756,44807.58,1
46420.42,47310.0,43727.0,44807.58,35901.07524999999,36238.39949999999,4626.613965843782,36238.3995,34206.61139999999,47969.51,1
44807.58,48678.9,43994.02,47969.51,36638.27924999999,36989.6165,4678.0887865216355,36989.6165,34701.34639999999,47287.6,1
47968.66,48985.8,46125.0,47287.6,37394.4405,37750.0965,4568.513329073347,37750.0965,35172.5144,47153.69,1
47298.15,48150.0,46202.53,47153.69,38150.633874999985,38494.786,4298.166562968913,38494.78600000001,35621.3388,48577.79,1
47156.78,49707.43,47014.17,48577.79,38915.10287499999,39310.965500000006,4057.0924600260223,39310.96550000001,36063.0268,47911.1,1
48580.47,49010.92,45570.79,47911.1,39697.503749999996,40083.132,3317.673455239379,40083.132,36495.6156,49133.45,1
47911.1,50689.18,47003.62,49133.45,40573.856,41021.49699999999,2875.105414843254,41021.497,36936.6964,52119.71,1
49133.45,52618.74,48947.0,52119.71,41517.178125000006,41959.239499999996,1604.0764573015213,41959.2395,37431.3906,51552.6,1
52117.67,52530.0,50901.9,51552.6,42380.10925,42824.2595,1730.2286068274323,42824.2595,37884.9318,55906.0,1
51552.61,56368.0,50710.2,55906.0,43358.479875000005,43906.41549999999,2591.1784916367683,43906.4155,38424.57920000001,55841.19,1
55906.0,57700.46,53863.93,55841.19,44476.49675000001,45043.82599999999,3162.1629607028476,45043.826,38954.7692,57408.57,1
55841.19,58352.8,55477.59,57408.57,45644.58900000001,46237.935999999994,3615.5380517152635,46237.936,39459.374,54087.67,1
57412.35,57508.47,47622.0,54087.67,46622.64937500001,47169.00749999999,3710.850211256176,47169.0075,39881.1264,48891.0,1
54087.67,54183.59,44892.56,48891.0,47321.877250000005,47732.61399999999,3297.895521618143,47732.614,40219.1722,49676.2,1
48891.0,51374.99,46988.69,49676.2,47915.674000000006,48369.59099999999,3120.7579379831764,48369.591,40533.7056,47073.73,1
49676.21,52041.73,46674.34,47073.73,48482.661499999995,48808.765499999994,2742.485273933846,48808.7655,40739.793,46276.87,1
47073.73,48424.11,44106.78,46276.87,48848.08374999999,49163.261999999995,3104.0933268523036,49163.262,40876.6848,46106.43,1
46276.88,48394.0,45000.0,46106.43,49232.45387499999,49528.799,3535.8217223645484,49528.799,40987.1572,45135.66,1
46103.67,46638.46,43000.0,45135.66,49369.0025,49466.8385,4121.919437690286,49466.8385,41088.106,49587.03,1
45134.11,49790.0,44950.53,49587.03,49413.541374999986,49625.169,4072.270254097707,49625.169,41316.8462,48440.65,1
49595.76,50200.0,47047.6,48440.65,49576.27899999999,49806.8225,3708.9922699225194,49806.8225,41577.5698,50349.37,1
48436.61,52640.0,48100.71,50349.37,49752.23749999999,49925.815500000004,3013.661165815593,49925.8155,41903.5324,48374.09,1
50349.37,51773.88,47500.0,48374.09,49847.61599999999,49980.14,2171.236074715045,49980.14,42123.5866,48751.71,1
48374.09,49448.93,46300.0,48751.71,49898.49549999998,50060.041000000005,1813.0962918444238,50060.041,42315.7308,48882.2,1
48746.81,49200.0,47070.0,48882.2,49916.53099999999,50075.2615,1773.848303341918,50075.26150000001,42558.5304,50971.75,1
48882.2,51450.03,48882.2,50971.75,50030.44224999999,50228.294,1708.5909723830919,50228.294,42858.0658,52375.17,1
50959.11,52402.78,49274.67,52375.17,50158.87199999999,50390.38,1803.428370952392,50390.38,43188.997,54884.5,1
52375.18,54895.0,51789.41,54884.5,50297.93687499999,50528.6195,2171.615439610798,50528.6195,43554.0616,55851.59,1
54874.67,57387.69,53005.0,55851.59,50473.14662499998,50743.568999999996,2464.545223750013,50743.569,43953.26360000001,57773.16,1
55851.59,58150.0,54272.82,57773.16,50617.031124999994,50836.926999999996,2967.261654776842,50836.927,44399.3622,57221.72,1
57773.15,58081.51,54962.84,57221.72,50676.12662499999,50905.953499999996,3219.9525620971503,50905.9535,44926.794,61188.39,0
57221.72,61844.0,56078.23,61188.39,50791.778999999995,51094.9445,4041.0531642823016,51094.9445,45491.6584,58968.31,0
61188.38,61724.79,58966.78,58968.31,51094.501125,51338.976500000004,4459.749666934345,51338.9765,46029.4646,55605.2,0
58976.08,60633.43,54600.0,55605.2,51441.49975,51674.686499999996,4207.730264349297,51674.6865,46496.37059999999,56900.75,0
55605.2,56938.29,53271.34,56900.75,51763.8085,52035.914000000004,3417.2126027445242,52035.914,46989.3016,58912.97,0
56900.74,58974.73,54123.69,58912.97,52181.88500000001,52627.876000000004,2809.450002006799,52627.876,47518.20560000001,57648.16,0
58912.97,60129.97,57023.0,57648.16,52779.792625,53196.44049999999,2111.2038051379595,53196.4405,48063.8458,58030.01,0
57641.0,59468.0,56270.74,58030.01,53350.19812500001,53792.61949999999,1642.6571395848246,53792.61950000001,48557.1488,58102.28,0
58030.01,59880.0,57820.17,58102.28,54012.1315,54440.95049999999,1512.4761346599817,54440.9505,49034.1504,57351.56,0
58100.02,58589.1,55450.11,57351.56,54512.495500000005,54829.17699999999,1476.1900825354435,54829.177,49495.92400000001,54083.25,0
57351.56,58430.73,53650.0,54083.25,54865.38962500001,55111.30699999999,1442.9875379101509,55111.30699999999,49915.7294,54340.89,0
54083.25,55830.9,53000.0,54340.89,55086.994000000006,55310.882999999994,1646.6397954452573,55310.88300000001,50332.0198,52303.65,0
54342.8,57200.0,51700.0,52303.65,55306.35787500001,55507.36099999999,1463.7381481484315,55507.361,50668.768,51293.78,0
52303.66,53287.0,50427.56,51293.78,55486.82375,55634.4645,2005.787590124139,55634.4645,50942.2662,55025.59,0
51293.78,55073.46,51214.6,55025.59,55720.67899999999,55941.634000000005,2164.4247158330554,55941.63400000001,51304.0448,55817.14,0
55025.59,56700.36,53950.0,55817.14,55987.015374999995,56183.9035,2136.410500628566,56183.9035,51654.5828,55777.63,0
55817.14,56559.75,54691.84,55777.63,56209.94824999998,56354.0265,1950.4378551391994,56354.02649999999,51986.3966,57635.47,0
55777.65,58405.82,54800.01,57635.47,56368.383999999984,56491.575,1844.7519486250721,56491.575,52363.1922,58746.57,0
57635.46,59368.0,57071.35,58746.57,56514.66437499998,56636.32400000001,1769.5625506762965,56636.324,52610.6262,58740.55,0
58746.57,59800.0,56769.0,58740.55,56614.77124999999,56684.69350000001,1913.5315611444723,56684.69349999999,52857.0288,58720.44,0
58739.46,59490.0,57935.45,58720.44,56700.34787499999,56759.6295,2012.9072573690523,56759.6295,53135.28599999999,58950.01,0
58720.45,60200.0,58428.57,58950.01,56699.93149999999,56647.7105,2144.3741107579617,56647.7105,53354.89600000001,57051.94,0
58950.01,59791.72,56880.0,57051.94,56597.74912499999,56551.89199999999,2234.090318704461,56551.89200000001,53550.1828,58202.01,0
57051.95,58492.85,56388.0,58202.01,56601.75037499998,56681.7325,1631.270510149681,56681.73250000001,53771.1492,59129.99,0
58202.01,59272.0,56777.77,59129.99,56735.07774999998,56793.1945,1210.012219789536,56793.19450000001,53982.1932,57991.15,0
59129.99,59495.24,57413.02,57991.15,56799.04362499999,56747.10349999999,994.4864634051086,56747.1035,54183.7942,55953.45,0
57990.03,58655.0,55473.0,55953.45,56728.51087499999,56662.367999999995,569.9476248928495,56662.36799999999,54320.1942,58077.52,0
55953.44,58153.31,55700.0,58077.52,56684.442375,56664.743500000004,612.8526463318901,56664.7435,54439.3504,58142.54,0
58077.52,58894.9,57654.0,58142.54,56671.148624999994,56666.756499999996,621.7967372510093,56666.7565,54571.1492,59769.13,0
58142.55,61500.0,57900.01,59769.13,56768.909875,56787.63499999999,917.8237861681298,56787.63499999999,54648.41180000001,60002.43,0
59769.13,60699.0,59232.52,60002.43,56971.25412499998,57083.594,998.5205099826447,57083.594,54731.6366,59860.0,0
59998.8,61300.0,59350.59,59860.0,57261.933499999985,57359.5495,1120.9615376345437,57359.5495,54780.6652,63575.0,0
59860.01,63777.77,59805.15,63575.0,57655.32699999999,57923.117000000006,1679.02312546939,57923.11700000001,54970.41179999999,62959.53,0
63575.01,64854.0,61301.0,62959.53,58222.54624999999,58506.404500000004,2124.3623572206316,58506.4045,55251.7824,63159.98,1
62959.53,63800.0,62020.0,63159.98,58714.197250000005,58913.12400000001,2258.557659564174,58913.124,55521.458,61334.8,1
63158.74,63520.61,60000.0,61334.8,59045.7105,59189.007000000005,2292.8264893857536,59189.007,55806.67939999999,60006.66,1
61334.81,62506.05,59580.91,60006.66,59302.98637499998,59400.45850000001,2094.9109607007167,59400.45850000001,56081.2752,56150.01,1
60006.67,60499.0,50931.3,56150.01,59315.08674999997,59326.1855,1768.0147703175442,59326.1855,56282.14679999999,55633.14,1
56150.01,57526.81,54221.58,55633.14,59198.96374999996,59170.514,2044.7280071892205,59170.514,56492.09639999999,56425.0,1
55633.14,57076.24,53329.96,56425.0,59054.06649999997,59054.7365,2526.474719330475,59054.7365,56628.8558,53787.63,1
56425.0,56757.91,53536.02,53787.63,58874.33162499997,58808.096,2907.9947525759053,58808.09600000001,56735.7954,51690.96,1
53787.62,55521.48,50500.0,51690.96,58564.344499999985,58445.143500000006,3361.841261243754,58445.14350000001,56762.6272,51125.14,1
51690.95,52131.85,47500.0,51125.14,58186.52287499999,58148.803499999995,4008.6829683706596,58148.80349999999,56817.6482,50047.84,1
51110.56,51166.22,48657.14,50047.84,57822.10974999998,57741.09500000001,4248.9978271447735,57741.09499999999,56843.5708,49066.77,1
50047.84,50567.91,46930.0,49066.77,57362.49412499998,57237.93400000001,4312.383377451036,57237.93399999999,56847.2622,54001.39,1
49066.76,54356.62,48753.44,54001.39,57014.35425000001,57038.445999999996,3701.9140319203793,57038.446,56907.855,55011.97,1
54001.38,55460.0,53222.0,55011.97,56884.65262500001,56991.371999999996,2955.953759168772,56991.372,56960.59100000001,54846.22,1
55011.97,56428.0,53813.16,54846.22,56787.341125,56829.80699999999,2416.3163396260843,56829.80700000001,56959.8254,53555.0,1
54846.23,55195.84,52330.94,53555.0,56576.829250000024,56600.42999999999,2238.1747527083307,56600.43000000001,56913.8936,57694.27,1
53555.0,57963.0,53013.01,57694.27,56388.24912500002,56496.687,2354.3771348407627,56496.687,56912.3158,57800.37,1
57697.25,58458.07,56956.14,57800.37,56278.35850000001,56386.583999999995,2559.753959315035,56386.584,56923.8888,56578.21,1
57797.35,57911.02,56035.25,56578.21,56126.01399999999,56222.49449999999,2728.9052551931873,56222.49449999999,56831.68519999999,57169.39,1
56578.21,58981.44,56435.0,57169.39,55902.840375000014,55902.21399999999,2791.026959955062,55902.214,56795.70680000001,53200.01,1
57169.39,57200.0,53046.69,53200.01,55501.92225,55414.238,2378.4494523954036,55414.238,56747.603,57436.11,1
53205.05,58069.82,52900.0,57436.11,55122.81562500001,55128.0445,1481.0500433709185,55128.0445,56758.31019999999,56393.68,1
57436.11,58360.0,55200.0,56393.68,54865.011125,54880.9885,1231.8873831357319,54880.9885,56707.9244,57314.75,1
56393.68,58650.0,55241.63,57314.75,54667.1565,54746.393,1092.6759824984726,54746.393,56701.2562,58862.05,1
57315.49,59500.0,56900.0,58862.05,54729.53849999999,54881.994999999995,1117.3300359021064,54881.995,56717.89699999999,58240.84,1
58866.53,59300.0,56235.66,58240.84,54843.43212499999,55012.380000000005,662.5074678107414,55012.38,56720.6682,55816.14,1
58240.83,59500.0,53400.0,55816.14,54899.58999999998,54981.937,710.7066736038157,54981.937,56689.9598,56670.02,1
55816.14,56862.43,54370.0,56670.02,54939.74037499998,55126.05649999999,881.6581635129345,55126.05650000001,56741.69519999999,49631.32,1
56670.02,58000.01,48600.0,49631.32,54957.256499999996,55023.07450000001,876.7754924722749,55023.0745,56647.5038,49670.97,1
49537.15,51367.19,46000.0,49670.97,54883.848625,54950.366,2272.823088215402,54950.36599999999,56594.85019999999,49841.45,1
49671.92,51483.0,48799.75,49841.45,54869.028125,54940.0465,2942.3129190018176,54940.04650000001,56565.80360000001,46762.99,1
49844.16,50700.0,46555.0,46762.99,54834.648499999996,54824.857500000006,3482.7624895965846,54824.85750000001,56400.5516,46431.5,1
46762.99,49795.89,43825.39,46431.5,54592.618,54446.363,3914.837557730333,54446.363,56212.8388,43538.04,1
46426.83,46686.0,42001.0,43538.04,54104.57450000001,53872.66649999999,4550.705484759039,53872.66650000001,55968.04699999999,42849.78,1
43538.02,45799.29,42250.02,42849.78,53533.7965,53272.84449999999,4838.112664724645,53272.84449999999,55672.3332,36690.09,1
42849.78,43584.9,30000.0,36690.09,52748.75600000001,52429.599,5066.952214900886,52429.599,55231.20359999999,40526.64,1
36671.23,42451.67,34850.0,40526.64,51902.184250000006,51571.2175,4913.080262948693,51571.2175,54866.9254,37252.01,1
40525.39,42200.0,33488.0,37252.01,50934.103875,50543.7995,4733.32685297614,50543.7995,54437.5568,37449.73,1
37263.35,38829.0,35200.62,37449.73,49939.36475,49587.375499999995,4234.702440016772,49587.3755,54007.55119999999,34655.25,1
37458.51,38270.64,31111.01,34655.25,48843.50687500001,48461.6685,4479.948066545973,48461.6685,53559.6174,38796.29,1
34681.44,39920.0,34031.0,38796.29,47928.664875,47741.482500000006,4130.914460546114,47741.4825,53171.503,38324.72,1
38810.99,39791.77,36419.62,38324.72,47075.366375,46785.91300000001,3573.785154525101,46785.913,52755.3976,39241.91,1
38324.72,40841.0,37800.44,39241.91,46185.594874999995,45928.3245,2709.1353277791422,45928.3245,52380.41280000001,38529.98,1
39241.92,40411.14,37134.27,38529.98,45282.0605,44989.085999999996,2190.488299678636,44989.086,52031.94340000001,35663.49,1
38529.99,38877.83,34684.0,35663.49,44221.78262500001,43829.158,1660.371841776715,43829.158,51583.66280000001,34605.15,1
35661.79,37338.58,33632.76,34605.15,43079.22325000001,42647.3735,1560.9923161441243,42647.3735,51112.915,35641.27,1
34605.15,36488.0,33379.0,35641.27,41993.67887500001,41638.63,1608.0923826459718,41638.63,50630.35779999999,37253.81,1
35641.26,37499.0,34153.84,37253.81,41004.04537500001,40667.8195,1358.4236453787157,40667.8195,50175.3854,36693.09,1
37253.82,37894.81,35666.0,36693.09,40186.625,40020.908,1386.8771797174395,40020.908,49712.04720000001,37568.68,1
36694.85,38225.0,35920.0,37568.68,39584.540250000005,39415.79350000001,1388.4663240500286,39415.7935,49191.9208,39246.79,1
37568.68,39476.0,37170.0,39246.79,39005.357125,38886.0605,1356.390315293131,38886.06050000001,48717.666,36829.0,1
39246.78,39289.07,35555.15,36829.0,38468.580249999985,38389.361,1323.3271011888935,38389.361,48191.0464,35513.2,1
36829.15,37925.0,34800.0,35513.2,37946.72499999999,37843.44600000001,1108.7706409988496,37843.446,47674.61440000001,35796.31,1
35516.07,36480.0,35222.0,35796.31,37501.256375,37456.359500000006,996.8712968026515,37456.35950000001,47190.4074,33552.79,1
35796.31,36900.0,33300.0,33552.79,37065.15625,36991.51000000001,989.2077595854169,36991.50999999999,46738.463,33380.81,1
33556.96,34068.01,31000.0,33380.81,36801.168874999996,36826.04600000001,1487.06266343722,36826.046,46293.41639999999,37388.05,1
33380.8,37534.79,32396.82,37388.05,36628.680374999996,36669.116500000004,1453.9302384557514,36669.1165,45912.6774,36675.72,1
37388.05,38491.0,35782.0,36675.72,36564.572499999995,36640.302,1482.057207767635,36640.302,45570.4392,37331.98,1
